file,title,language,source
A7E10F76B-es.txt,Aspiration for the Spread of the Khyentse Tradition,es,'https://www.lotsawahouse.org/'
A7E10F76B-fr.txt,Aspiration for the Spread of the Khyentse Tradition,fr,'https://www.lotsawahouse.org/'
A7E10F76B-bo.txt,Aspiration for the Spread of the Khyentse Tradition,bo,'https://www.lotsawahouse.org/'
A5EE70099-en.txt,The Chariot of the Vidyādharas: An Aspiration Prayer for Travelling to the Realm of Lotus Light,en,'https://www.lotsawahouse.org/'
A5EE70099-fr.txt,The Chariot of the Vidyādharas: An Aspiration Prayer for Travelling to the Realm of Lotus Light,fr,'https://www.lotsawahouse.org/'
A5EE70099-bo.txt,The Chariot of the Vidyādharas: An Aspiration Prayer for Travelling to the Realm of Lotus Light,bo,'https://www.lotsawahouse.org/'
A0A075EC9-en.txt,Nectar Shower of Blessings: A Song of Yearning Devotion Recalling the Everpresent Gurus,en,'https://www.lotsawahouse.org/'
A0A075EC9-es.txt,Nectar Shower of Blessings: A Song of Yearning Devotion Recalling the Everpresent Gurus,es,'https://www.lotsawahouse.org/'
A0A075EC9-fr.txt,Nectar Shower of Blessings: A Song of Yearning Devotion Recalling the Everpresent Gurus,fr,'https://www.lotsawahouse.org/'
A0A075EC9-bo.txt,Nectar Shower of Blessings: A Song of Yearning Devotion Recalling the Everpresent Gurus,bo,'https://www.lotsawahouse.org/'
A736770B0-en.txt,The Hook of Compassion: Calling the Guru from Afar,en,'https://www.lotsawahouse.org/'
A736770B0-es.txt,The Hook of Compassion: Calling the Guru from Afar,es,'https://www.lotsawahouse.org/'
A736770B0-bo.txt,The Hook of Compassion: Calling the Guru from Afar,bo,'https://www.lotsawahouse.org/'
A43C114B7-en.txt,Guide to the Practice of Narak Kong Shak,en,'https://www.lotsawahouse.org/'
A43C114B7-fr.txt,Guide to the Practice of Narak Kong Shak,fr,'https://www.lotsawahouse.org/'
A43C114B7-it.txt,Guide to the Practice of Narak Kong Shak,it,'https://www.lotsawahouse.org/'
A43C114B7-bo.txt,Guide to the Practice of Narak Kong Shak,bo,'https://www.lotsawahouse.org/'
A3B6C32A6-en.txt,Brief Petitionary Offering to the Five Achi Sisters,en,'https://www.lotsawahouse.org/'
A3B6C32A6-bo.txt,Brief Petitionary Offering to the Five Achi Sisters,bo,'https://www.lotsawahouse.org/'
AF262BB55-en.txt,The Vajra Lute: A Brief Fulfilment for the Guru Practice of Vidyādhara-Assembly,en,'https://www.lotsawahouse.org/'
AF262BB55-bo.txt,The Vajra Lute: A Brief Fulfilment for the Guru Practice of Vidyādhara-Assembly,bo,'https://www.lotsawahouse.org/'
A11971490-en.txt,A Shortcut to the Siddhi of Immortality: Guru Yoga of Union with the Three Deities of Long Life,en,'https://www.lotsawahouse.org/'
A11971490-bo.txt,A Shortcut to the Siddhi of Immortality: Guru Yoga of Union with the Three Deities of Long Life,bo,'https://www.lotsawahouse.org/'
A02BFD080-en.txt,The Swift Infusion of Blessings: A Prayer and Aspiration for the Stages of the Path Combined with Guru Yoga,en,'https://www.lotsawahouse.org/'
A02BFD080-bo.txt,The Swift Infusion of Blessings: A Prayer and Aspiration for the Stages of the Path Combined with Guru Yoga,bo,'https://www.lotsawahouse.org/'
AD6B66D3F-en.txt,Treasury of Supreme Blessings: A Guru Yoga,en,'https://www.lotsawahouse.org/'
AD6B66D3F-bo.txt,Treasury of Supreme Blessings: A Guru Yoga,bo,'https://www.lotsawahouse.org/'
A5EEBD988-en.txt,Wellspring of Bounty for the Fortunate: A Guru Yoga of the Three Family Lords,en,'https://www.lotsawahouse.org/'
A5EEBD988-bo.txt,Wellspring of Bounty for the Fortunate: A Guru Yoga of the Three Family Lords,bo,'https://www.lotsawahouse.org/'
AC120FC81-en.txt,A Shower of Great Bliss: A Lineage Prayer for the Guru Yoga based on Vajrasattva,en,'https://www.lotsawahouse.org/'
AC120FC81-bo.txt,A Shower of Great Bliss: A Lineage Prayer for the Guru Yoga based on Vajrasattva,bo,'https://www.lotsawahouse.org/'
AAE0303B8-en.txt,Bestower of the Light of Intelligence: A Prayer to the Lineage of the Profound Sādhana Based Upon the Praise to Venerable Mañjughoṣa,en,'https://www.lotsawahouse.org/'
AAE0303B8-bo.txt,Bestower of the Light of Intelligence: A Prayer to the Lineage of the Profound Sādhana Based Upon the Praise to Venerable Mañjughoṣa,bo,'https://www.lotsawahouse.org/'
A04BD10B0-en.txt,Brief Prayer to the Earlier and Later Terma Lineages,en,'https://www.lotsawahouse.org/'
A04BD10B0-bo.txt,Brief Prayer to the Earlier and Later Terma Lineages,bo,'https://www.lotsawahouse.org/'
A4C2D7C7A-en.txt,Source of Magnificent Blessing: A Prayer to the Lineage of the Secret Practice of the Great Compassionate One, Natural Liberation of Suffering,en,'https://www.lotsawahouse.org/'
A4C2D7C7A-de.txt,Source of Magnificent Blessing: A Prayer to the Lineage of the Secret Practice of the Great Compassionate One, Natural Liberation of Suffering,de,'https://www.lotsawahouse.org/'
A4C2D7C7A-bo.txt,Source of Magnificent Blessing: A Prayer to the Lineage of the Secret Practice of the Great Compassionate One, Natural Liberation of Suffering,bo,'https://www.lotsawahouse.org/'
AA099D23B-en.txt,Supplement to the Omniscient Ngorchen Kunga Zangpo’s Prayer to the Lineage of Parting from the Four Attachments,en,'https://www.lotsawahouse.org/'
AA099D23B-bo.txt,Supplement to the Omniscient Ngorchen Kunga Zangpo’s Prayer to the Lineage of Parting from the Four Attachments,bo,'https://www.lotsawahouse.org/'
AC22CDF8F-en.txt,The Flower of Faith: A Prayer to the Twenty-Five Founders of Buddha's Teachings in Tibet,en,'https://www.lotsawahouse.org/'
AC22CDF8F-es.txt,The Flower of Faith: A Prayer to the Twenty-Five Founders of Buddha's Teachings in Tibet,es,'https://www.lotsawahouse.org/'
AC22CDF8F-bo.txt,The Flower of Faith: A Prayer to the Twenty-Five Founders of Buddha's Teachings in Tibet,bo,'https://www.lotsawahouse.org/'
A651012D1-en.txt,The Garland of Utpala Flowers: A Prayer to the Masters of the Lineage of Zabtik Drolchok,en,'https://www.lotsawahouse.org/'
A651012D1-es.txt,The Garland of Utpala Flowers: A Prayer to the Masters of the Lineage of Zabtik Drolchok,es,'https://www.lotsawahouse.org/'
A651012D1-fr.txt,The Garland of Utpala Flowers: A Prayer to the Masters of the Lineage of Zabtik Drolchok,fr,'https://www.lotsawahouse.org/'
A651012D1-bo.txt,The Garland of Utpala Flowers: A Prayer to the Masters of the Lineage of Zabtik Drolchok,bo,'https://www.lotsawahouse.org/'
A7AB1ABDE-en.txt,The Rain of Enlightened Activity: A Prayer to the Gurus of the Lineage of the Vital Essence of the Aural Transmission Kīla,en,'https://www.lotsawahouse.org/'
A7AB1ABDE-bo.txt,The Rain of Enlightened Activity: A Prayer to the Gurus of the Lineage of the Vital Essence of the Aural Transmission Kīla,bo,'https://www.lotsawahouse.org/'
A3F3A1E01-en.txt,The Seed of Faith: A Prayer to the Sublime Ones,en,'https://www.lotsawahouse.org/'
A3F3A1E01-bo.txt,The Seed of Faith: A Prayer to the Sublime Ones,bo,'https://www.lotsawahouse.org/'
A40B844CA-en.txt,The Shower of Blessings: A Prayer to the Lineage of The Sealed Quintessence, the Innermost Secret Guru Practice,en,'https://www.lotsawahouse.org/'
A40B844CA-bo.txt,The Shower of Blessings: A Prayer to the Lineage of The Sealed Quintessence, the Innermost Secret Guru Practice,bo,'https://www.lotsawahouse.org/'
A48943C04-en.txt,The Shower of Great Bliss: A Prayer to the Lineage of the Female Awareness-Holder (Yumka),en,'https://www.lotsawahouse.org/'
A48943C04-bo.txt,The Shower of Great Bliss: A Prayer to the Lineage of the Female Awareness-Holder (Yumka),bo,'https://www.lotsawahouse.org/'
A4AB94173-en.txt,Prayer for the Long Life of the Third Dodrupchen, Jigme Tenpai Nyima,en,'https://www.lotsawahouse.org/'
A4AB94173-bo.txt,Prayer for the Long Life of the Third Dodrupchen, Jigme Tenpai Nyima,bo,'https://www.lotsawahouse.org/'
A1137F1F7-en.txt,Longevity Practice for the Peaceful and Wrathful Deities of Droltik,en,'https://www.lotsawahouse.org/'
A1137F1F7-bo.txt,Longevity Practice for the Peaceful and Wrathful Deities of Droltik,bo,'https://www.lotsawahouse.org/'
AAD629C61-en.txt,The Summoning of Longevity from Chimé Pakmé Nyingtik,en,'https://www.lotsawahouse.org/'
AAD629C61-bo.txt,The Summoning of Longevity from Chimé Pakmé Nyingtik,bo,'https://www.lotsawahouse.org/'
A69442B9D-en.txt,Words of Advice on Accomplishing Immortality: An Extremely Concise Daily Practice Uniting the Short Lineages of Amitāyus and Hayagrīva,en,'https://www.lotsawahouse.org/'
A69442B9D-bo.txt,Words of Advice on Accomplishing Immortality: An Extremely Concise Daily Practice Uniting the Short Lineages of Amitāyus and Hayagrīva,bo,'https://www.lotsawahouse.org/'
A3AD4A4EA-en.txt,A Brief Practice of Consecrating Amṛta for the Vidyādhara Assembly,en,'https://www.lotsawahouse.org/'
A3AD4A4EA-bo.txt,A Brief Practice of Consecrating Amṛta for the Vidyādhara Assembly,bo,'https://www.lotsawahouse.org/'
A087D090D-en.txt,Concise Seven-Heap Maṇḍala Offering,en,'https://www.lotsawahouse.org/'
A087D090D-bo.txt,Concise Seven-Heap Maṇḍala Offering,bo,'https://www.lotsawahouse.org/'
AF1EF1FF1-en.txt,Offering the Eight Auspicious Substances and Seven Emblems of Royalty,en,'https://www.lotsawahouse.org/'
AF1EF1FF1-bo.txt,Offering the Eight Auspicious Substances and Seven Emblems of Royalty,bo,'https://www.lotsawahouse.org/'
AB75E416B-en.txt,Short Maṇḍala Offering,en,'https://www.lotsawahouse.org/'
AB75E416B-bo.txt,Short Maṇḍala Offering,bo,'https://www.lotsawahouse.org/'
AAF66A6CB-en.txt,The Offering Clouds of the Indestructible Ladies of Sound: Concise Garland of Offerings of the Sixteen Vajra Goddesses,en,'https://www.lotsawahouse.org/'
AAF66A6CB-bo.txt,The Offering Clouds of the Indestructible Ladies of Sound: Concise Garland of Offerings of the Sixteen Vajra Goddesses,bo,'https://www.lotsawahouse.org/'
AB30A0A64-en.txt,In Praise of Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
AB30A0A64-bo.txt,In Praise of Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
ACDDE2C23-en.txt,Music to Delight the Ḍākinī: A Praise to the Deathless Mandāravā,en,'https://www.lotsawahouse.org/'
ACDDE2C23-bo.txt,Music to Delight the Ḍākinī: A Praise to the Deathless Mandāravā,bo,'https://www.lotsawahouse.org/'
AE44C9292-en.txt,A Short Prayer Based on the Life and Liberation of the All-Knowing, All-Seeing Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
AE44C9292-bo.txt,A Short Prayer Based on the Life and Liberation of the All-Knowing, All-Seeing Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A9210E3C9-en.txt,Great Pangs of Devotion: A Prayer to the Gurus and Three Roots in General and Especially the Two Thartsé Khenchen Vajradhara Brothers and Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
A9210E3C9-bo.txt,Great Pangs of Devotion: A Prayer to the Gurus and Three Roots in General and Especially the Two Thartsé Khenchen Vajradhara Brothers and Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A52833855-en.txt,Prayer to Chökyi Wangpo, the Bodhisattva and Tamer of Beings,en,'https://www.lotsawahouse.org/'
A52833855-bo.txt,Prayer to Chökyi Wangpo, the Bodhisattva and Tamer of Beings,bo,'https://www.lotsawahouse.org/'
A3743C33B-en.txt,Prayer to Jamyang Khyentse Chökyi Lodrö Composed for Ngawang Sherab,en,'https://www.lotsawahouse.org/'
A3743C33B-bo.txt,Prayer to Jamyang Khyentse Chökyi Lodrö Composed for Ngawang Sherab,bo,'https://www.lotsawahouse.org/'
A22256F45-en.txt,Prayer to Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
A22256F45-fr.txt,Prayer to Jamyang Khyentse Wangpo,fr,'https://www.lotsawahouse.org/'
A22256F45-bo.txt,Prayer to Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A191005C2-en.txt,Prayer to Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
A191005C2-bo.txt,Prayer to Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A7262A64A-en.txt,Prayer to Jamyang Khyentse Wangpo and Jamyang Khyentse Chökyi Lodrö,en,'https://www.lotsawahouse.org/'
A7262A64A-bo.txt,Prayer to Jamyang Khyentse Wangpo and Jamyang Khyentse Chökyi Lodrö,bo,'https://www.lotsawahouse.org/'
A0F0D4818-en.txt,Prayer to Jamyang Khyentse Wangpo, Jamgön Kongtrul and Jamyang Khyentse Chökyi Lodrö,en,'https://www.lotsawahouse.org/'
A0F0D4818-bo.txt,Prayer to Jamyang Khyentse Wangpo, Jamgön Kongtrul and Jamyang Khyentse Chökyi Lodrö,bo,'https://www.lotsawahouse.org/'
A8CC8ADBC-en.txt,Prayer to Khyentse Wangpo, Kongtrul and Chokgyur Lingpa,en,'https://www.lotsawahouse.org/'
A8CC8ADBC-bo.txt,Prayer to Khyentse Wangpo, Kongtrul and Chokgyur Lingpa,bo,'https://www.lotsawahouse.org/'
A711F76EF-en.txt,Prayer to Khyentse Wangpo, Kongtrul and Chokgyur Lingpa,en,'https://www.lotsawahouse.org/'
A711F76EF-bo.txt,Prayer to Khyentse Wangpo, Kongtrul and Chokgyur Lingpa,bo,'https://www.lotsawahouse.org/'
A5459FA9E-en.txt,Prayer to Root and Lineage Masters, and the Assembly of Deity, Ḍākinīs and Dharma Protectors of the Sakya Lineage,en,'https://www.lotsawahouse.org/'
A5459FA9E-bo.txt,Prayer to Root and Lineage Masters, and the Assembly of Deity, Ḍākinīs and Dharma Protectors of the Sakya Lineage,bo,'https://www.lotsawahouse.org/'
AE107710F-en.txt,Prayer to Thangtong Gyalpo,en,'https://www.lotsawahouse.org/'
AE107710F-fr.txt,Prayer to Thangtong Gyalpo,fr,'https://www.lotsawahouse.org/'
AE107710F-bo.txt,Prayer to Thangtong Gyalpo,bo,'https://www.lotsawahouse.org/'
AD7B0150A-en.txt,Prayer to the Siddha Virūpa,en,'https://www.lotsawahouse.org/'
AD7B0150A-bo.txt,Prayer to the Siddha Virūpa,bo,'https://www.lotsawahouse.org/'
A3BC64A56-en.txt,Supplication to Lord Buddha together with the Sixteen Arhats,en,'https://www.lotsawahouse.org/'
A3BC64A56-bo.txt,Supplication to Lord Buddha together with the Sixteen Arhats,bo,'https://www.lotsawahouse.org/'
ABD4D0EA2-en.txt,The Melodious Sound of Gathering Auspiciousness: A Prayer Based on the Liberational Life of the Omniscient Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
ABD4D0EA2-bo.txt,The Melodious Sound of Gathering Auspiciousness: A Prayer Based on the Liberational Life of the Omniscient Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A4F95E9CC-en.txt,The Melody of Complete Accomplishment: A Prayer to Those Praised as Ornaments of the Practice Lineage,en,'https://www.lotsawahouse.org/'
A4F95E9CC-bo.txt,The Melody of Complete Accomplishment: A Prayer to Those Praised as Ornaments of the Practice Lineage,bo,'https://www.lotsawahouse.org/'
A76991150-en.txt,The Sweet-Sounding Song that Fulfils All Aims: A Prayer to Noble Tārā Combined with Her Root Mantra,en,'https://www.lotsawahouse.org/'
A76991150-bo.txt,The Sweet-Sounding Song that Fulfils All Aims: A Prayer to Noble Tārā Combined with Her Root Mantra,bo,'https://www.lotsawahouse.org/'
A6612C426-en.txt,The Yearning Song that Swiftly Inspires Compassion: A Prayer to the Vajradhara Gurus, the Gentle Protectors,en,'https://www.lotsawahouse.org/'
A6612C426-bo.txt,The Yearning Song that Swiftly Inspires Compassion: A Prayer to the Vajradhara Gurus, the Gentle Protectors,bo,'https://www.lotsawahouse.org/'
A2EB77BB9-en.txt,Words of Jamyang Khyentse,en,'https://www.lotsawahouse.org/'
A2EB77BB9-bo.txt,Words of Jamyang Khyentse,bo,'https://www.lotsawahouse.org/'
A8603690B-en.txt,A Beautiful and Wondrous Udumbara Garland: A Supplication and Summary of the Chronicles of Padma, The Life and Liberation of the Precious Guru of Uḍḍiyāna,en,'https://www.lotsawahouse.org/'
A8603690B-bo.txt,A Beautiful and Wondrous Udumbara Garland: A Supplication and Summary of the Chronicles of Padma, The Life and Liberation of the Precious Guru of Uḍḍiyāna,bo,'https://www.lotsawahouse.org/'
A636227FF-en.txt,Essence of the Profound Path: A General Visualization for Prayers to Guru Rinpoche,en,'https://www.lotsawahouse.org/'
A636227FF-fr.txt,Essence of the Profound Path: A General Visualization for Prayers to Guru Rinpoche,fr,'https://www.lotsawahouse.org/'
A636227FF-bo.txt,Essence of the Profound Path: A General Visualization for Prayers to Guru Rinpoche,bo,'https://www.lotsawahouse.org/'
A4831C999-en.txt,Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oddiyana,en,'https://www.lotsawahouse.org/'
A4831C999-es.txt,Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oddiyana,es,'https://www.lotsawahouse.org/'
A4831C999-fr.txt,Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oddiyana,fr,'https://www.lotsawahouse.org/'
A4831C999-zh.txt,Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oddiyana,zh,'https://www.lotsawahouse.org/'
A4831C999-bo.txt,Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oddiyana,bo,'https://www.lotsawahouse.org/'
A19564547-en.txt,Activities for Uncovering Primordial Wisdom from the Chimé Pakmé Nyingtik, ‘The Heart Essence of the Sublime Lady of Immortality’,en,'https://www.lotsawahouse.org/'
A19564547-bo.txt,Activities for Uncovering Primordial Wisdom from the Chimé Pakmé Nyingtik, ‘The Heart Essence of the Sublime Lady of Immortality’,bo,'https://www.lotsawahouse.org/'
A1F1317D0-en.txt,Fast Track to Happiness and Peace: A Very Brief Meditation and Recitation of the Medicine Buddha,en,'https://www.lotsawahouse.org/'
A1F1317D0-bo.txt,Fast Track to Happiness and Peace: A Very Brief Meditation and Recitation of the Medicine Buddha,bo,'https://www.lotsawahouse.org/'
AC39C61A9-en.txt,The Chariot Bound for Sukhāvatī, the Blissful Realm: The Liturgy for Cultivating Buddha Amitābha’s Pure Realm,en,'https://www.lotsawahouse.org/'
AC39C61A9-bo.txt,The Chariot Bound for Sukhāvatī, the Blissful Realm: The Liturgy for Cultivating Buddha Amitābha’s Pure Realm,bo,'https://www.lotsawahouse.org/'
AA0A0AAA5-en.txt,The Essential Activity Manual for the Awesome Ones’ Assembly, the Heart Practice of Vidyādharas, from the Heart Essence of the Vast Expanse,en,'https://www.lotsawahouse.org/'
AA0A0AAA5-bo.txt,The Essential Activity Manual for the Awesome Ones’ Assembly, the Heart Practice of Vidyādharas, from the Heart Essence of the Vast Expanse,bo,'https://www.lotsawahouse.org/'
A17C1D2BB-en.txt,The Heart of Wish-Fulfilling Jewels: A Brief Practice for Paying Homage and Making Offerings to the Buddha together with his retinue of Arhats,en,'https://www.lotsawahouse.org/'
A17C1D2BB-de.txt,The Heart of Wish-Fulfilling Jewels: A Brief Practice for Paying Homage and Making Offerings to the Buddha together with his retinue of Arhats,de,'https://www.lotsawahouse.org/'
A17C1D2BB-fr.txt,The Heart of Wish-Fulfilling Jewels: A Brief Practice for Paying Homage and Making Offerings to the Buddha together with his retinue of Arhats,fr,'https://www.lotsawahouse.org/'
A17C1D2BB-bo.txt,The Heart of Wish-Fulfilling Jewels: A Brief Practice for Paying Homage and Making Offerings to the Buddha together with his retinue of Arhats,bo,'https://www.lotsawahouse.org/'
A1A814BF3-en.txt,The Single Mudrā: A Daily Practice for the Awesome Ones’ Assembly (Palchen Düpa), the Heart Practice of the Awareness-Holders,en,'https://www.lotsawahouse.org/'
A1A814BF3-bo.txt,The Single Mudrā: A Daily Practice for the Awesome Ones’ Assembly (Palchen Düpa), the Heart Practice of the Awareness-Holders,bo,'https://www.lotsawahouse.org/'
A88F68FBE-en.txt,The Single-Form Daily Practice from Chimé Pakmé Nyingtik (The Heart Essence of the Sublime Lady of Immortality),en,'https://www.lotsawahouse.org/'
A88F68FBE-bo.txt,The Single-Form Daily Practice from Chimé Pakmé Nyingtik (The Heart Essence of the Sublime Lady of Immortality),bo,'https://www.lotsawahouse.org/'
A44DDA0DC-en.txt,The Visualization of the Four Goddesses of the Great Compassionate One, Natural Liberation of Suffering,en,'https://www.lotsawahouse.org/'
A44DDA0DC-bo.txt,The Visualization of the Four Goddesses of the Great Compassionate One, Natural Liberation of Suffering,bo,'https://www.lotsawahouse.org/'
A8FFEF4F9-en.txt,Increasing Life and Vitality: A Practice for Freeing Lives,en,'https://www.lotsawahouse.org/'
A8FFEF4F9-bo.txt,Increasing Life and Vitality: A Practice for Freeing Lives,bo,'https://www.lotsawahouse.org/'
A00078000-en.txt,Essence and Embodiment of All the Buddhas: A Song,en,'https://www.lotsawahouse.org/'
A00078000-bo.txt,Essence and Embodiment of All the Buddhas: A Song,bo,'https://www.lotsawahouse.org/'
A779BB77B-en.txt,Prayer for the Swift Rebirth of Jamyang Khyentse Wangpo,en,'https://www.lotsawahouse.org/'
A779BB77B-bo.txt,Prayer for the Swift Rebirth of Jamyang Khyentse Wangpo,bo,'https://www.lotsawahouse.org/'
A39C4F5D4-en.txt,The Twenty-Eight Commitments,en,'https://www.lotsawahouse.org/'
A39C4F5D4-bo.txt,The Twenty-Eight Commitments,bo,'https://www.lotsawahouse.org/'
AF9C11A96-en.txt,A Glorious Garland of the Two Accomplishments: An Abridged Feast-Offering for the Female Practice of the Ḍākinī,en,'https://www.lotsawahouse.org/'
AF9C11A96-bo.txt,A Glorious Garland of the Two Accomplishments: An Abridged Feast-Offering for the Female Practice of the Ḍākinī,bo,'https://www.lotsawahouse.org/'
AA9500745-en.txt,Essence of Accomplishment: A Concise Feast-Offering to Noble Tārā,en,'https://www.lotsawahouse.org/'
AA9500745-bo.txt,Essence of Accomplishment: A Concise Feast-Offering to Noble Tārā,bo,'https://www.lotsawahouse.org/'
AE822E99A-en.txt,Harmonious Clouds of Sublime and Lasting Bliss: A Vajra Song for the Tsok Feast Offering to Venerable and Exalted Vajrayoginī,en,'https://www.lotsawahouse.org/'
AE822E99A-bo.txt,Harmonious Clouds of Sublime and Lasting Bliss: A Vajra Song for the Tsok Feast Offering to Venerable and Exalted Vajrayoginī,bo,'https://www.lotsawahouse.org/'
AA1A6AC7C-en.txt,Short Tsok Offering to the Powerful Lady Kurukullā,en,'https://www.lotsawahouse.org/'
AA1A6AC7C-bo.txt,Short Tsok Offering to the Powerful Lady Kurukullā,bo,'https://www.lotsawahouse.org/'
AC4590EF0-en.txt,Song and Dance to Delight the Ḍākas and Ḍākinīs: An Aspiration for the Sixfold Satisfaction of the Maṇḍala of the Feast-Gathering,en,'https://www.lotsawahouse.org/'
AC4590EF0-bo.txt,Song and Dance to Delight the Ḍākas and Ḍākinīs: An Aspiration for the Sixfold Satisfaction of the Maṇḍala of the Feast-Gathering,bo,'https://www.lotsawahouse.org/'
AB3BC132C-en.txt,Guru Yoga,en,'https://www.lotsawahouse.org/'
AB3BC132C-bo.txt,Guru Yoga,bo,'https://www.lotsawahouse.org/'
AFAF85475-en.txt,The Bestowal of Supreme Blessings: Praise to the Vajradhara Loter Wangpo,en,'https://www.lotsawahouse.org/'
AFAF85475-bo.txt,The Bestowal of Supreme Blessings: Praise to the Vajradhara Loter Wangpo,bo,'https://www.lotsawahouse.org/'
AD30A70A6-en.txt,Prayer to My Root Guru, Jamyang Loter Wangpo,en,'https://www.lotsawahouse.org/'
AD30A70A6-bo.txt,Prayer to My Root Guru, Jamyang Loter Wangpo,bo,'https://www.lotsawahouse.org/'
A28F2AEF2-en.txt,Regularly Recitable Prayer to the Root Guru, Loter Wangpo,en,'https://www.lotsawahouse.org/'
A28F2AEF2-bo.txt,Regularly Recitable Prayer to the Root Guru, Loter Wangpo,bo,'https://www.lotsawahouse.org/'
AE21387E8-en.txt,A Song of Prayer to Jamyang Loter Wangpo,en,'https://www.lotsawahouse.org/'
AE21387E8-bo.txt,A Song of Prayer to Jamyang Loter Wangpo,bo,'https://www.lotsawahouse.org/'
AE664C864-en.txt,Prayer to Kongtrul Yönten Gyatso,en,'https://www.lotsawahouse.org/'
AE664C864-bo.txt,Prayer to Kongtrul Yönten Gyatso,bo,'https://www.lotsawahouse.org/'
A8292C296-en.txt,Wondrous Light of the Moon: A Prayer for the Swift Appearance of the Supreme Tulku of Vajradhara,en,'https://www.lotsawahouse.org/'
A8292C296-bo.txt,Wondrous Light of the Moon: A Prayer for the Swift Appearance of the Supreme Tulku of Vajradhara,bo,'https://www.lotsawahouse.org/'
A2E726FFF-en.txt,Maṇḍala Offering from the Tradition of Jatsön Nyingpo,en,'https://www.lotsawahouse.org/'
A2E726FFF-es.txt,Maṇḍala Offering from the Tradition of Jatsön Nyingpo,es,'https://www.lotsawahouse.org/'
A2E726FFF-bo.txt,Maṇḍala Offering from the Tradition of Jatsön Nyingpo,bo,'https://www.lotsawahouse.org/'
AD55D4DBD-en.txt,Prayer to Rigdzin Jatsön Nyingpo,en,'https://www.lotsawahouse.org/'
AD55D4DBD-es.txt,Prayer to Rigdzin Jatsön Nyingpo,es,'https://www.lotsawahouse.org/'
AD55D4DBD-bo.txt,Prayer to Rigdzin Jatsön Nyingpo,bo,'https://www.lotsawahouse.org/'
AFA9D5800-en.txt,Luminous Bindu: A Guru Sādhana of the Eighty-Four Mahāsiddhas,en,'https://www.lotsawahouse.org/'
AFA9D5800-bo.txt,Luminous Bindu: A Guru Sādhana of the Eighty-Four Mahāsiddhas,bo,'https://www.lotsawahouse.org/'
ABF202A4A-en.txt,Streams of Sapphire: A Prayer to the Eighty-Four Mahāsiddhas,en,'https://www.lotsawahouse.org/'
ABF202A4A-bo.txt,Streams of Sapphire: A Prayer to the Eighty-Four Mahāsiddhas,bo,'https://www.lotsawahouse.org/'
A1D664DA2-en.txt,Short Maṇḍala Offering,en,'https://www.lotsawahouse.org/'
A1D664DA2-bo.txt,Short Maṇḍala Offering,bo,'https://www.lotsawahouse.org/'
A90280FF8-en.txt,Prayer to Jetsün Tārā,en,'https://www.lotsawahouse.org/'
A90280FF8-bo.txt,Prayer to Jetsün Tārā,bo,'https://www.lotsawahouse.org/'
AA9EDE905-en.txt,Mindrolling Lineage Prayer,en,'https://www.lotsawahouse.org/'
AA9EDE905-bo.txt,Mindrolling Lineage Prayer,bo,'https://www.lotsawahouse.org/'
A853DAB25-en.txt,The Great Treasure of a Hundred Blessings: A Prayer for the Long Life of Ḍākinī Muntso Rinpoche,en,'https://www.lotsawahouse.org/'
A853DAB25-bo.txt,The Great Treasure of a Hundred Blessings: A Prayer for the Long Life of Ḍākinī Muntso Rinpoche,bo,'https://www.lotsawahouse.org/'
AA03255BE-en.txt,An Aspiration for the Final Age,en,'https://www.lotsawahouse.org/'
AA03255BE-bo.txt,An Aspiration for the Final Age,bo,'https://www.lotsawahouse.org/'
AF4892835-en.txt,Aspiration to Be Reborn in the Realm of Sukhāvatī,en,'https://www.lotsawahouse.org/'
AF4892835-pt.txt,Aspiration to Be Reborn in the Realm of Sukhāvatī,pt,'https://www.lotsawahouse.org/'
AF4892835-bo.txt,Aspiration to Be Reborn in the Realm of Sukhāvatī,bo,'https://www.lotsawahouse.org/'
AF56FD7E2-en.txt,The Prayer of the Ground, Path & Fruition – From the Heart-Essence of the Vast Expanse,en,'https://www.lotsawahouse.org/'
